0,105569
3600,210949
7200,210601
10800,129321
14400,0
18000,0
21600,0
25200,0
28800,0
32400,0
36000,0
39600,0
43200,0
46800,0
50400,0
54000,0
57600,37770.3
61200,68596.6
64800,0
68400,0
72000,0
75600,0
79200,0
82800,0
86400,0
90000,0
93600,0
97200,0
100800,0
104400,0
108000,0
111600,0
115200,0
118800,0
122400,0
126000,0
129600,0
133200,0
136800,0
140400,0
144000,0
147600,0
151200,0
154800,0
158400,0
162000,0
165600,0
169200,0
172800,0
176400,0
180000,0
183600,0
187200,0
190800,0
194400,0
198000,0
201600,0
205200,0
208800,0
212400,0
216000,0
219600,0
223200,0
226800,0
230400,0
234000,0
237600,0
241200,0
244800,0
248400,0
252000,0
255600,0
259200,0
262800,0
266400,0
270000,0
273600,0
277200,0
280800,0
284400,0
288000,0
291600,0
295200,0
298800,0
302400,0
306000,0
309600,0
313200,0
316800,0
320400,0
324000,0
327600,0
331200,0
334800,0
338400,0
342000,0
345600,0
349200,0
352800,0
356400,0
360000,0
363600,0
367200,0
370800,0
374400,0
378000,0
381600,0
385200,0
388800,0
392400,0
396000,0
399600,0
403200,0
406800,0
410400,0
414000,0
417600,0
421200,0
424800,0
428400,0
432000,0
435600,0
439200,0
442800,0
446400,0
450000,0
453600,0
457200,0
460800,0
464400,0
468000,0
471600,0
475200,0
478800,0
482400,0
486000,0
489600,0
493200,0
496800,0
500400,0
504000,0
507600,0
511200,0
514800,0
518400,0
522000,0
525600,0
529200,0
532800,0
536400,0
540000,0
543600,0
547200,0
550800,0
554400,0
558000,0
561600,0
565200,0
568800,0
572400,0
576000,0
579600,0
583200,0
586800,0
590400,0
594000,0
597600,0
601200,0
604800,0
608400,0
612000,0
615600,0
619200,0
622800,0
626400,0
630000,0
633600,0
637200,0
640800,0
644400,0
648000,0
651600,0
655200,0
658800,0
662400,0
666000,0
669600,0
673200,0
676800,0
680400,0
684000,0
687600,0
691200,0
694800,0
698400,0
702000,0
705600,0
709200,0
712800,0
716400,0
720000,0
723600,0
727200,0
730800,0
734400,0
738000,0
741600,0
745200,0
748800,0
752400,0
756000,0
759600,0
763200,0
766800,0
770400,0
774000,0
777600,0
781200,0
784800,0
788400,0
792000,0
795600,0
799200,0
802800,0
806400,0
810000,0
813600,0
817200,0
820800,0
824400,0
828000,0
831600,0
835200,0
838800,0
842400,0
846000,0
849600,0
853200,0
856800,0
860400,0
864000,0
867600,0
871200,0
874800,0
878400,0
882000,0
885600,0
889200,0
892800,0
896400,0
900000,0
903600,0
907200,0
910800,0
914400,0
918000,0
921600,0
925200,0
928800,0
932400,0
936000,0
939600,0
943200,0
946800,0
950400,0
954000,0
957600,0
961200,0
964800,0
968400,0
972000,0
975600,0
979200,0
982800,0
986400,0
990000,0
993600,0
997200,0
1000800,0
1004400,0
1008000,0
1011600,0
1015200,0
1018800,0
1022400,0
1026000,0
1029600,0
1033200,0
1036800,0
1040400,0
1044000,0
1047600,0
1051200,0
1054800,0
1058400,0
1062000,0
1065600,0
1069200,0
1072800,0
1076400,0
1080000,0
1083600,0
1087200,0
1090800,0
1094400,0
1098000,0
1101600,0
1105200,0
1108800,0
1112400,0
1116000,0
1119600,0
1123200,0
1126800,0
1130400,0
1134000,0
1137600,0
1141200,0
1144800,0
1148400,0
1152000,0
1155600,0
1159200,0
1162800,0
1166400,0
1170000,0
1173600,203636
1177200,175857
1180800,0
1184400,102211
1188000,11491.5
1191600,0
1195200,0
1198800,0
1202400,0
1206000,0
1209600,0
1213200,0
1216800,0
1220400,0
1224000,0
1227600,0
1231200,0
1234800,0
1238400,0
1242000,0
1245600,0
1249200,0
1252800,0
