0,1517
60,6970
120,20306
180,17109
240,16647
300,16339
360,16189
420,16158
480,16207
540,16119
600,16194
660,16030
720,15972
780,15993
840,16026
900,16017
960,15972
1020,15912
1080,15847
1140,15936
1200,15909
1260,15831
1320,15747
1380,15807
1440,15825
1500,15825
1560,15832
1620,15869
1680,15840
1740,15909
1800,15945
1860,15880
1920,15855
1980,15840
2040,15789
2100,15779
2160,15730
2220,15748
2280,15858
2340,15921
2400,15877
2460,15832
2520,15816
2580,15890
2640,15936
2700,15948
2760,16035
2820,16033
2880,15979
2940,15985
3000,16002
3060,16008
3120,16030
3180,16023
3240,16038
3300,16029
3360,16015
3420,16087
3480,16047
3540,16005
3600,16024
3660,16068
3720,14718
3780,16020
3840,15981
3900,16050
3960,16039
4020,16025
4080,15987
4140,15990
4200,15987
4260,15973
4320,15952
4380,15963
4440,15990
4500,15978
4560,16005
4620,15991
4680,16022
4740,16020
4800,16051
4860,16098
4920,16035
4980,16116
5040,16116
5100,15972
5160,15957
5220,15920
5280,15936
5340,15955
5400,15957
5460,15935
5520,15963
5580,15982
5640,15984
5700,15928
5760,15957
5820,15879
5880,15823
5940,42602
6000,61224
6060,59155
6120,62085
6180,82972
6240,100484
6300,101242
6360,105725
6420,98213
6480,86949
6540,78961
6600,71293
6660,103486
6720,72085
6780,70404
6840,87572
6900,92883
6960,98944
7020,98189
7080,99756
7140,103069
7200,95450
7260,78019
7320,66689
7380,72229
7440,67357
7500,66286
7560,67219
7620,66291
7680,69645
7740,69476
7800,70705
7860,72492
7920,71249
7980,73456
8040,76168
8100,72464
8160,71977
8220,70856
8280,98776
8340,68292
8400,64497
8460,68273
8520,73482
8580,75008
8640,75104
8700,76105
8760,78800
8820,75689
8880,84748
8940,121051
9000,76635
9060,79419
9120,75140
9180,74103
9240,70338
9300,72007
9360,69810
9420,68844
9480,67196
9540,65860
9600,63715
9660,60615
9720,60191
9780,58713
9840,57964
9900,57452
9960,46365
10020,45986
10080,18734
10140,15937
10200,15929
10260,15927
10320,15894
10380,15894
10440,15907
10500,15871
10560,15876
10620,15895
10680,15971
10740,15961
10800,15941
10860,15968
10920,15975
10980,15999
11040,16006
11100,15997
11160,15943
11220,15955
11280,15934
11340,15874
11400,15866
11460,15883
11520,15867
11580,15879
11640,15901
11700,15895
11760,15913
11820,15880
11880,15883
11940,15877
12000,15892
12060,15883
12120,15907
12180,15849
12240,15793
12300,15793
12360,15809
12420,15853
12480,15829
12540,15847
12600,15922
12660,15916
12720,43870
12780,58191
12840,62992
12900,61476
12960,61949
13020,62937
13080,61825
13140,62339
13200,63984
13260,63007
13320,66842
13380,64856
13440,64769
13500,65703
13560,66232
13620,61476
13680,74716
13740,80493
13800,72755
13860,71046
13920,68750
13980,70927
14040,68508
14100,74220
14160,73165
14220,73364
14280,94763
14340,78054
14400,92935
14460,97053
14520,108034
14580,96364
14640,98197
14700,99052
14760,110173
14820,99262
14880,96582
14940,92066
15000,87098
15060,84197
15120,85280
15180,83665
15240,82198
15300,81692
15360,79963
15420,92099
15480,74468
15540,72513
15600,73839
15660,72140
15720,71568
15780,92684
15840,76192
15900,74099
15960,71514
16020,66334
16080,65525
16140,59632
16200,57111
16260,59875
16320,67834
16380,82741
16440,93836
16500,99002
16560,102278
16620,99858
16680,105016
16740,126266
16800,98220
16860,97909
16920,98053
16980,98836
17040,99387
17100,90705
17160,92942
17220,95592
17280,94473
17340,92094
17400,86615
17460,83802
17520,79541
17580,93204
17640,87992
17700,73182
17760,42021
17820,29610
17880,29638
17940,29579
18000,29649
18060,59716
18120,63903
18180,88874
18240,103137
18300,99738
18360,103393
18420,101568
18480,97061
18540,89461
18600,81517
18660,79720
18720,92768
18780,100624
18840,100720
18900,100430
18960,99592
19020,99455
19080,110840
19140,107737
19200,83612
19260,85709
19320,93054
19380,95027
19440,97831
19500,100299
19560,98578
19620,99431
19680,97743
19740,100819
19800,100312
19860,98308
19920,100211
19980,99179
20040,124321
20100,87972
20160,97206
20220,102417
20280,104423
20340,100114
20400,98398
20460,94253
20520,88757
20580,94558
20640,98846
20700,97603
20760,97667
20820,98305
20880,99905
20940,98572
21000,99188
21060,100394
21120,93908
21180,88227
21240,85372
21300,78496
21360,74546
21420,69831
21480,67675
21540,87475
21600,84939
21660,87608
21720,92504
21780,95613
21840,104807
21900,88390
21960,83935
22020,90303
22080,109292
22140,95986
22200,96445
22260,97993
22320,115143
22380,99691
22440,101251
22500,100098
22560,101853
22620,105540
22680,135139
22740,127122
22800,108625
22860,110785
22920,106297
22980,101216
23040,100761
23100,103226
23160,101445
23220,100496
23280,100441
23340,101313
23400,99743
23460,92969
23520,86489
23580,91987
23640,95389
23700,88294
23760,88813
23820,91585
23880,93272
23940,97989
24000,98834
24060,98132
24120,97002
24180,95389
24240,94964
24300,95008
24360,95462
24420,97503
24480,98473
24540,97085
24600,100265
24660,99227
24720,99880
24780,100660
24840,99398
24900,100058
24960,100438
25020,99546
25080,101804
25140,96169
25200,89352
25260,83575
25320,79075
25380,74369
25440,72523
25500,68254
25560,66514
25620,65408
25680,62440
25740,60768
25800,61766
25860,56651
25920,53235
25980,46322
26040,46107
26100,46295
26160,41621
26220,16475
26280,16496
26340,13912
26400,9076
26460,9055
26520,9031
26580,9016
26640,9016
26700,9002
26760,9022
26820,4511
